0;0;0
0;0;0
0;1;1
0;1;1
1;2;2
2;2;2
2;2;3
2;2;3
3;3;4
3;3;4
3;3;4
3;3;4
3;3;3
3;4;4
3;4;5
4;5;5
5;6;6
6;7;6
7;8;7
7;9;7
7;9;8
8;10;9
8;10;10
8;10;10
9;11;10
9;11;11
10;12;11
10;12;12
10;13;13
11;14;14
11;15;14
11;15;14
12;16;14
13;17;14
14;18;14
14;18;14
15;19;15
16;20;16
16;21;17
17;21;18
17;21;19
17;22;20
17;22;21
17;22;21
17;22;21
18;23;22
18;23;22
19;23;22
19;23;22
19;23;22
