1;1;1
1;1;1
2;2;2
3;3;3
4;3;4
4;4;5
5;5;6
5;6;7
5;7;8
6;7;9
7;7;10
8;8;11
8;9;11
9;9;12
9;9;13
10;10;14
10;10;15
11;11;16
11;12;17
12;12;17
12;13;18
13;14;19
14;15;20
15;16;21
16;17;22
16;17;22
17;18;23
17;18;24
18;18;25
19;19;26
20;20;27
21;21;28
22;22;29
22;23;29
23;23;30
24;24;31
25;25;32
26;26;33
27;27;34
27;27;34
28;28;35
29;29;36
29;30;36
29;31;36
29;32;36
29;32;36
29;33;37
30;34;38
31;35;38
32;36;39
