0;0;0
0;0;0
1;1;1
1;1;1
2;1;2
2;2;3
2;2;3
2;3;4
2;4;5
2;4;5
2;4;5
2;4;5
2;4;5
3;4;6
3;4;6
4;5;7
4;5;8
5;6;9
5;7;10
6;7;10
6;7;10
7;8;11
7;8;11
7;8;11
8;9;12
8;9;12
9;10;13
9;10;13
10;10;14
11;11;15
12;12;16
12;12;16
13;13;17
13;14;17
14;14;18
14;14;18
15;15;19
16;16;20
17;17;21
17;17;21
17;17;21
18;18;22
18;18;22
18;18;22
18;18;22
18;18;22
18;18;22
19;19;23
20;20;23
20;20;23
