0;0;0
1;1;1
2;2;2
2;2;2
3;3;3
4;4;4
4;4;4
5;5;5
6;6;6
6;6;6
6;6;6
6;6;6
6;6;6
7;7;7
7;7;7
8;8;7
9;9;7
10;10;8
11;11;9
12;12;10
12;12;10
13;13;11
13;13;11
13;13;11
14;14;12
15;15;13
16;16;14
16;16;14
17;17;15
18;18;16
19;18;17
19;18;17
20;19;18
21;20;19
22;21;20
22;21;20
23;22;21
24;23;22
25;24;23
26;24;24
26;24;24
27;25;25
27;25;25
27;25;25
27;25;25
28;26;26
28;26;26
29;27;27
30;28;28
30;28;28
