0;0;0
0;0;0
0;1;0
0;1;0
1;2;0
1;2;0
1;2;0
1;2;0
2;3;0
2;3;0
2;3;0
2;3;0
2;3;0
2;3;0
2;3;0
3;4;0
3;4;0
3;4;1
3;4;2
4;4;3
4;4;3
5;5;4
5;5;4
5;5;4
6;6;5
6;6;5
7;7;6
7;7;6
8;8;6
9;8;6
10;9;7
10;9;7
11;9;8
12;10;8
12;10;9
12;10;9
13;11;10
14;12;11
15;13;12
15;13;12
15;13;12
16;13;13
16;13;13
16;13;13
16;13;13
17;14;14
17;14;14
18;15;15
18;15;15
18;15;15
