1;0;1
1;0;1
1;1;1
2;2;2
3;3;2
3;3;2
4;4;3
4;4;3
5;5;3
5;6;3
5;6;3
5;6;4
5;7;4
5;7;4
5;7;4
6;8;4
6;8;4
6;8;5
6;8;6
7;8;7
7;9;8
8;10;9
8;11;10
8;11;10
9;12;11
9;12;11
10;13;12
10;13;12
11;14;12
12;14;12
13;15;13
13;16;14
14;16;15
15;17;15
15;17;16
15;17;16
16;18;17
17;19;18
18;20;19
18;20;19
18;21;19
19;21;20
20;22;20
21;22;21
21;23;21
22;24;22
22;24;22
23;25;23
23;25;23
24;26;23
