0;0;1
1;1;2
2;2;2
3;3;3
4;4;4
4;4;4
5;4;5
6;4;6
7;5;7
8;6;8
9;6;8
10;7;9
10;7;9
11;8;9
12;8;9
13;9;10
13;9;10
14;10;11
15;11;12
15;11;12
16;11;13
17;12;14
18;13;15
18;13;16
19;14;17
20;14;17
21;14;18
21;14;18
22;15;18
23;15;18
24;15;19
24;16;20
25;17;21
26;18;22
26;18;23
26;19;23
27;20;24
27;21;25
28;21;26
28;22;26
29;22;27
29;22;27
29;23;27
30;23;28
31;23;28
31;24;28
32;25;28
33;26;29
33;26;29
33;26;29
